,graph_type,neighbours,prob_reconnect,beta,threshold_infected,iterations,percentage_initially_infected,currently_infected
526,watts_strogatz,85,0.21656400794935607,0.00610880110066113,0.4597882686995991,12,0.015591916925817904,2195
527,watts_strogatz,66,0.14711247419736548,0.0069897153517173615,0.4493547590142454,12,0.031047989193276157,1139
528,watts_strogatz,20,0.1923602139545746,0.004179995086468205,0.48893054457213697,50,0.024966530474745837,1642
529,barabasi_albert,11,0.10503007322918742,0.005974454333331783,0.39444850079894533,23,0.023899294615446296,857
530,watts_strogatz,84,0.06152857843517509,0.005920455044746666,0.2571861692525551,9,0.025474929964389374,1537
531,barabasi_albert,13,0.15370277582361486,0.0028536825755618406,0.24508009241915676,38,0.015119066393313658,325
532,watts_strogatz,28,0.14813740281186885,0.007632248705925521,0.3086319054378406,15,0.047633036462144784,1727
533,watts_strogatz,4,0.17138770539348228,0.00394583504108759,0.24062229392584406,50,0.036091124488855895,160
534,watts_strogatz,145,0.1219013975890452,0.00721717557533251,0.33855883397183867,6,0.04080167572638797,2800
535,barabasi_albert,21,0.05918522055370151,0.002506544737882386,0.33154459421848337,27,0.030932817591276238,1174
536,barabasi_albert,27,0.027373397338742667,0.007066925922845554,0.47735450486196335,13,0.020529337049867105,1671
537,watts_strogatz,180,0.028294836632546477,0.0034488904375735746,0.24580131809721287,8,0.01888847379804603,1405
538,watts_strogatz,14,0.02489024530847217,0.0030966788989933254,0.3746101414067029,50,0.014793535199878648,168
539,watts_strogatz,34,0.21093592727932345,0.005463023859489925,0.23974810715964812,15,0.04390151315227122,512
540,barabasi_albert,22,0.2036644834831171,0.004708865808132116,0.3569940113002098,15,0.03923392106691286,815
541,watts_strogatz,121,0.16391245032932483,0.001671884263595256,0.44202046944333406,20,0.032779378896368276,1918
542,watts_strogatz,119,0.030801886254978844,0.005373838520307343,0.31731674242361224,8,0.0280193076328187,1140
543,barabasi_albert,19,0.20203868989487067,0.0012536835512095396,0.4029041107096214,50,0.04028180368156019,1862
544,watts_strogatz,16,0.15382319210537912,0.00838392102634906,0.31523001582213095,31,0.020301855503175585,133
545,watts_strogatz,34,0.03370719647948728,0.002649518140291614,0.32639631589103907,35,0.040640888393803094,345
546,barabasi_albert,16,0.02110133413703727,0.008564618308996904,0.38067586118908137,12,0.03163377820980545,335
547,barabasi_albert,25,0.09899018408993102,0.005951089365915213,0.22881388339025233,8,0.0496242847701597,924
548,watts_strogatz,17,0.24196599501634003,0.004514891219247726,0.474109488032693,50,0.028916393184321862,788
549,watts_strogatz,37,0.08328942895832955,0.008141096553104722,0.4303179282862097,14,0.04462466405499682,1758
550,barabasi_albert,36,0.10733437468817322,0.0029560756107119973,0.2362226164338081,10,0.04918486138378768,1093
551,barabasi_albert,28,0.008313225548614023,0.008954353464584567,0.38661905558076604,9,0.034435918424633304,728
552,watts_strogatz,204,0.2086088338278141,0.0010949745196720893,0.4066119146528846,19,0.026583687909427098,2099
553,barabasi_albert,59,0.24671131427181686,0.008948964602308668,0.46645555853243503,6,0.03589476169317438,3112
554,watts_strogatz,10,0.06549525158347941,0.009825136716337873,0.49204434450043805,50,0.010396779989424645,232
555,barabasi_albert,31,0.12376427523881439,0.009986278625882344,0.36878930998920234,8,0.01698349229998175,2313
556,watts_strogatz,151,0.2250862324053151,0.003958147380925124,0.2107457699351343,6,0.04417965627824076,1097
557,barabasi_albert,24,0.006203654598445851,0.004723273737015797,0.411639621062254,15,0.03961582315977448,835
558,barabasi_albert,5,0.006433175198844121,0.007618722191948084,0.4732379824228814,37,0.03543428704389946,1790
559,barabasi_albert,27,0.17669025586842016,0.0017562808061912403,0.44670029464970706,35,0.018286255355147052,1942
560,barabasi_albert,97,0.05547388351660126,0.004940574791016574,0.2819105334643989,6,0.020820207986193818,2105
561,watts_strogatz,25,0.1429611736190973,0.007946973660587893,0.3365993245318666,20,0.03710246146450863,330
562,barabasi_albert,67,0.028368769025880064,0.0035919756015209765,0.44192189461139,11,0.020775611053773554,1733
563,barabasi_albert,68,0.0903826810449444,0.008309077090014952,0.4004618349101817,7,0.014132242644745777,3219
564,barabasi_albert,17,0.15468502657653352,0.0010748836551300836,0.4959185024412628,50,0.011429411024456054,137
565,watts_strogatz,139,0.1742706477031513,0.009993698678951769,0.4185265827351443,7,0.014908678789349112,3334
566,barabasi_albert,26,0.10391296733322752,0.006761082950940777,0.3029287599866206,9,0.03762067153570833,2015
567,watts_strogatz,22,0.09652407491662532,0.008340344550217493,0.41878548049467657,24,0.032078403394487434,289
568,watts_strogatz,154,0.06760999919679875,0.0020073034743174033,0.4945383325603086,14,0.04610220005911751,2302
569,barabasi_albert,3,0.03180607204977692,0.005854858038650525,0.21528155027658835,50,0.022775998976215798,81
570,watts_strogatz,109,0.11157620024149786,0.0017975817769065752,0.39020020930543664,22,0.02358729361520565,1382
571,watts_strogatz,90,0.1891774330131591,0.0042190484564530815,0.4986372533824882,15,0.015725304118219912,3152
572,barabasi_albert,20,0.12673329035832706,0.007854270223771071,0.4298832334346941,18,0.012556085607811181,476
573,watts_strogatz,220,0.20993876350109314,0.003369116344152142,0.47251130808778197,9,0.018033692148464918,3372
574,barabasi_albert,17,0.0411982400975523,0.0010018767667410748,0.4453440030314414,50,0.041065589202324365,1078
575,watts_strogatz,98,0.2326390677715326,0.00898775798867342,0.3501323251145393,7,0.02049944995085661,1106
576,watts_strogatz,185,0.06756801077537186,0.008989665175050742,0.47256611892826805,6,0.01811624730497475,3450
577,watts_strogatz,31,0.10064346288666823,0.007790833356192269,0.22310860928778367,13,0.03520873425411025,556
578,barabasi_albert,33,0.16981105514103897,0.003965726809449219,0.367168236374497,12,0.04325930447358538,735
579,barabasi_albert,2,0.13925454009747582,0.0023689666400626636,0.3654230855859075,50,0.014795320143369352,33
580,watts_strogatz,32,0.0590550029982278,0.004233641682153838,0.41253400884070435,32,0.0329543510359122,403
581,watts_strogatz,8,0.0572529866824141,0.008472418487800129,0.2699569461816578,50,0.028280138274302452,124
582,barabasi_albert,7,0.18360311468750729,0.0027296630431664554,0.49217098663638076,50,0.011549084320018822,186
583,barabasi_albert,3,0.20912570595569727,0.0025083380734421236,0.29707786360626026,50,0.03933535155188227,96
584,barabasi_albert,76,0.1741038761170347,0.004594861245968175,0.3915906154971255,8,0.024862733007492848,2223
585,watts_strogatz,19,0.19548140591189486,0.004342575245353631,0.2917909255525861,40,0.032740062668060885,835
586,barabasi_albert,24,0.12038486149426775,0.005095025019657062,0.35426052991637025,13,0.03660118256956351,546
587,watts_strogatz,5,0.015003203186471664,0.0069936471892846335,0.45829009636113077,50,0.024165828078985194,9
588,watts_strogatz,2,0.05478678714348659,0.00749265602461682,0.4451784889269007,50,0.04347351239553909,12
589,watts_strogatz,116,0.10979521567086065,0.008502843829937478,0.43696403113907645,7,0.038363156032135685,2874
590,watts_strogatz,4,0.010383169668706393,0.002517397253139729,0.43342643191431596,50,0.0270398157054648,16
591,watts_strogatz,137,0.19345312022547737,0.005754166393788884,0.26239418502038936,8,0.014074892528550582,2236
592,watts_strogatz,185,0.13833766563972127,0.0025433362703446106,0.20335942567496823,7,0.03492913548640604,1104
593,barabasi_albert,68,0.19250403495041699,0.004169225796354712,0.26222314157040005,7,0.027280935645302026,1319
594,barabasi_albert,1,0.18590247169081936,0.004911553300897322,0.4907564384494007,50,0.017699108217197355,59
595,barabasi_albert,8,0.2297178289651912,0.0022531318529614907,0.25270660154445407,50,0.014325702287821174,353
596,barabasi_albert,23,0.13138978843809052,0.007483593081819106,0.2554406000275003,11,0.019603929031014263,357
597,barabasi_albert,33,0.01558024055400542,0.0030642566040806757,0.39710110254569475,17,0.03588305882484661,624
598,barabasi_albert,22,0.1648843892743689,0.006659385798471108,0.25905341028428575,10,0.02768979523006742,911
599,watts_strogatz,29,0.004672852364881214,0.007196041226027989,0.40708059211408154,17,0.04931500328868451,1343
600,watts_strogatz,12,0.0016222509475025682,0.004042643097359124,0.31741500511173826,50,0.041883384172938846,272
601,barabasi_albert,80,0.10491540990403606,0.0016177657030054173,0.30494248562251197,11,0.04184054133155895,1621
602,watts_strogatz,159,0.22685368327336783,0.005102696923654993,0.3637117759009598,6,0.048093518802952546,2758
603,watts_strogatz,22,0.012818876172010107,0.0018593001378738043,0.42987579858279706,50,0.014131538971674438,307
604,barabasi_albert,16,0.10211684482594749,0.007643178112141845,0.22073911243172706,11,0.03162150601179642,847
605,barabasi_albert,30,0.07667269673307389,0.007658484905204316,0.45802373729040696,9,0.046184953765986456,2442
606,watts_strogatz,116,0.018067612540720313,0.009575782415756292,0.2505024303878335,5,0.037210035205062074,2241
607,watts_strogatz,34,0.17192812067277702,0.009750726520016004,0.25366819745891384,10,0.04022142306903306,640
608,watts_strogatz,34,0.15070985990716057,0.004625684455269576,0.29102887557297713,20,0.030313882113318015,543
609,watts_strogatz,139,0.21414822840085104,0.001562574742866513,0.3472121783685811,20,0.016186312143209508,1888
610,barabasi_albert,7,0.23424383542873997,0.00895955445784959,0.2247344453458241,20,0.03308209338323505,114
611,watts_strogatz,8,0.15398098187324444,0.00663455337064703,0.3857367245338392,50,0.025927861204433245,53
612,barabasi_albert,39,0.06555414599842024,0.008764258170203362,0.3673732634473613,7,0.03544495909890262,1033
613,barabasi_albert,6,0.12121447972597188,0.0061681389712456005,0.4928928950563274,50,0.023367594483485882,159
614,watts_strogatz,19,0.22910018643976618,0.002303189601558283,0.49062768409879864,50,0.036231083014368996,592
615,watts_strogatz,6,0.14173228664479484,0.0030433825057622874,0.2736585075530699,50,0.013215706988117396,51
616,watts_strogatz,14,0.10558050283666631,0.0033388990163144092,0.2733602205162097,50,0.011683981682191914,146
617,barabasi_albert,1,0.19862514469755022,0.007897002461620416,0.2463783081941147,50,0.020356628492811325,6
618,barabasi_albert,16,0.07437948413815923,0.009083363875475182,0.2696311878886767,9,0.04689207454180561,338
619,barabasi_albert,20,0.055753388570166346,0.0061037104135698095,0.260361574272163,12,0.031236340358795286,514
620,watts_strogatz,5,0.19221270549393163,0.006907035821006689,0.4349620128553428,50,0.018159796122030433,11
621,watts_strogatz,34,0.14863890040382932,0.007088076145206297,0.48869186037727375,22,0.020628107979445053,2432
622,watts_strogatz,22,0.04072572101525365,0.003956696685367604,0.29425181556879343,32,0.04571520421248619,177
623,watts_strogatz,16,0.22447308201041477,0.003689991457256984,0.45162146495580363,50,0.02617558550656217,622
624,watts_strogatz,10,0.11683010087869786,0.0023011569185081506,0.21894778831111453,50,0.04263044710721956,44
625,barabasi_albert,17,0.23374935052862217,0.007318069613239246,0.32945510002461464,13,0.015364556967673314,643
626,barabasi_albert,13,0.01457876389590207,0.009307663413589493,0.3642925752439704,16,0.01447959755600723,713
627,barabasi_albert,48,0.18643752013343795,0.00213846540290081,0.21877889517678212,10,0.039139208609058666,987
628,barabasi_albert,34,0.05230600583738462,0.006945670801558594,0.21751504147245904,7,0.04244433080682771,931
629,barabasi_albert,37,0.17848927651230326,0.009943518658912427,0.21079969709565785,6,0.03350715017838343,1206
630,barabasi_albert,18,0.07134170950591909,0.004493708829622538,0.3185810487992798,15,0.03819658442050254,460
631,watts_strogatz,34,0.03021805223861687,0.0012235109641914462,0.4291054548651359,50,0.0453639527100404,478
632,watts_strogatz,171,0.023493624826118442,0.0046761097257260985,0.22190907384051073,5,0.04819345491155754,1414
633,barabasi_albert,52,0.07127375299761524,0.007765735635590285,0.3619201775236691,7,0.030906673814853118,2323
634,barabasi_albert,17,0.22452485943289413,0.0030434778583699577,0.466650048691135,30,0.029042115526305645,2110
635,barabasi_albert,4,0.1455463952595237,0.0020232187933442065,0.25887655025153267,50,0.017846099772111927,73
636,barabasi_albert,5,0.04426598293894127,0.003296275704152661,0.4740298539266259,50,0.026340355341484385,45
637,barabasi_albert,4,0.09230532947859021,0.00392701570701638,0.303460816154396,50,0.030180562868691682,241
638,watts_strogatz,185,0.007529280312048692,0.004068127366819751,0.23638229449002696,6,0.04822118542091675,2185
639,watts_strogatz,140,0.22959320925595647,0.009067786473473564,0.44480188439465534,6,0.029934593392933487,2563
640,watts_strogatz,55,0.13547040649249825,0.002558285058793514,0.4842820485063139,25,0.04578853124699871,1603
641,watts_strogatz,107,0.004539809017180874,0.007860652833543683,0.2572356531325303,6,0.03867146099957043,2036
642,watts_strogatz,6,0.052073122572121905,0.004242178297415087,0.4386435094925317,50,0.04194464912992052,123
643,barabasi_albert,2,0.09526905098641941,0.009977132391719951,0.42952069072412874,50,0.018697125529689253,662
644,watts_strogatz,85,0.15493929181043645,0.0068625742946558385,0.4281858223529519,8,0.04695387345430337,1622
645,barabasi_albert,72,0.009292227614407955,0.003341687339856156,0.38072635117284326,9,0.023207140364317924,1619
646,watts_strogatz,28,0.01832823306294995,0.009037532220869109,0.3085946633200567,14,0.045038810476940354,417
647,watts_strogatz,187,0.17154528536996339,0.0025582425983660274,0.4553474197594831,13,0.015421586066210509,2804
648,watts_strogatz,17,0.2201463263572449,0.0048222661470248805,0.38433865998705175,44,0.023425917577471447,288
649,watts_strogatz,70,0.1373762091644396,0.003701970075193772,0.4136378630543738,19,0.02002285133343495,1974
650,barabasi_albert,13,0.1076413925158681,0.00782109701193581,0.2453092080735555,11,0.03604586828957989,313
651,barabasi_albert,6,0.17496359969001302,0.00736998299818704,0.39377581082512886,29,0.04145415319226047,213
652,watts_strogatz,106,0.11193424830248613,0.003600099166062894,0.3338127102140206,12,0.018810070631123325,1312
653,barabasi_albert,5,0.053504246498502855,0.003292552508318688,0.38707819719361775,50,0.03197969763363769,250
654,barabasi_albert,14,0.11757963744264216,0.00189708090698723,0.4568050965321119,50,0.03214734881812954,397
655,watts_strogatz,8,0.0879634127405983,0.006029932296490118,0.4248120328243542,50,0.04133663769486894,486
656,watts_strogatz,28,0.11761281672985127,0.007606830119939836,0.43742235908714594,22,0.026243643320248984,430
657,watts_strogatz,87,0.11576064021512619,0.0083839985619079,0.42467594396218544,8,0.029538976876823893,2142
658,watts_strogatz,33,0.19908242473713894,0.009684074571097,0.25769881632594066,11,0.0253464219527181,317
659,barabasi_albert,37,0.062005780924454496,0.00441228239566218,0.4372600091150745,14,0.01569546604204207,1605
660,barabasi_albert,19,0.19203745169936734,0.0020704106963043314,0.3112570594846934,26,0.049316540865559616,748
661,barabasi_albert,37,0.01706495104570943,0.004399796183706841,0.3740273297628024,13,0.013507984148288528,1455
662,watts_strogatz,55,0.236540184808569,0.0034794118108958097,0.20333679109773878,19,0.01671147889189112,629
663,watts_strogatz,65,0.04531465474994956,0.009455425059532542,0.4635340032561276,10,0.02010837224804621,1328
664,barabasi_albert,3,0.048221469010010176,0.0013333235784827875,0.23817622395814408,50,0.04694007349108644,26
665,watts_strogatz,210,0.2372385547321119,0.006838736221576683,0.48242962387229993,6,0.04595423382789636,3878
666,barabasi_albert,73,0.13248503904468764,0.007116860886268522,0.21600083011630397,5,0.047290892648899345,2426
667,watts_strogatz,47,0.21786896553189405,0.0011825511374434624,0.4470634133349789,50,0.020420737763357864,764
668,barabasi_albert,63,0.1318925205232998,0.00894698700179376,0.37307972468579953,6,0.02536680577342445,2198
669,watts_strogatz,30,0.07268521459744498,0.005600261627068571,0.37897473292839723,28,0.016710933929625513,1842
670,watts_strogatz,60,0.1670941550135011,0.004942775664260406,0.3775983427750257,14,0.033467360772556465,1119
671,barabasi_albert,2,0.07618695140128123,0.008727109881107111,0.20708754512362812,50,0.010974188052770981,16
672,barabasi_albert,6,0.07113280211332115,0.005773113680389173,0.34628390799804154,44,0.022806316098349003,410
673,watts_strogatz,39,0.08785634128359279,0.006018167846486092,0.42678511319375834,23,0.019171182566983278,756
674,watts_strogatz,108,0.1204604372740824,0.0031958765087034538,0.2760158569789837,11,0.028247968946377468,1129
675,barabasi_albert,110,0.1269790292993397,0.005600101467649989,0.300538396378934,5,0.027865569122440877,2680
676,barabasi_albert,24,0.0060245732297778964,0.005576006289042061,0.32584022008815305,13,0.021397298922283835,1923
677,barabasi_albert,1,0.13559603529642145,0.004934292375061165,0.28462050601835137,50,0.03566713244800365,28
678,barabasi_albert,1,0.2234559790818719,0.007044612846520563,0.3876260522531404,50,0.04117256368288112,153
679,watts_strogatz,24,0.15001830123179422,0.0017457479214500636,0.47157983035913414,50,0.025858742355412023,391
680,watts_strogatz,160,0.034953576310310014,0.0012914104766074172,0.35508575928131525,15,0.04587346304913671,1598
681,watts_strogatz,29,0.22971954946573886,0.0060488871990941285,0.45631494658549854,27,0.026229441654095416,727
682,barabasi_albert,3,0.20183941072563702,0.007972103573351812,0.22162212744265886,45,0.01842638608480177,691
683,watts_strogatz,17,0.12929729628615777,0.006112752418025988,0.3244787496693927,34,0.03465035334456279,953
684,watts_strogatz,14,0.15255581635663695,0.0056455101563976685,0.30739023313404057,31,0.046022159455090875,155
685,barabasi_albert,24,0.18530587527878659,0.005123887597851701,0.330634738752653,12,0.04309779533121697,740
686,barabasi_albert,44,0.01131062369739863,0.0069797641419712024,0.3298070872617679,9,0.011174394289162767,1147
687,watts_strogatz,127,0.06318317607868418,0.008469138115632494,0.4981365612965773,7,0.031206941694459735,2463
688,watts_strogatz,4,0.19673784019694013,0.007373530170181467,0.43771338082085864,50,0.022740357465225368,105
689,barabasi_albert,13,0.221429955840989,0.004522762844616874,0.46321811692563686,25,0.035028224204611345,334
690,watts_strogatz,11,0.24327070985850852,0.009521598239885874,0.20258051996511384,40,0.020153990643243865,66
691,watts_strogatz,137,0.14135549350769197,0.0025903604537763506,0.42437284617898374,13,0.029897083404004487,2396
692,watts_strogatz,78,0.22286215026396472,0.003978183121809543,0.4283389012136639,14,0.030657943597885963,2215
693,watts_strogatz,4,0.15658711059585131,0.0051937383342434695,0.23979330156340684,50,0.011399436448119431,9
694,watts_strogatz,3,0.11155749940961071,0.00435298998906164,0.3781403123455155,50,0.02415817643132228,3
695,barabasi_albert,19,0.061214063468971264,0.009357305127457017,0.45077985460715797,15,0.011274301605784603,1069
696,watts_strogatz,76,0.08907209459927612,0.0031964828630048335,0.32128287219276674,16,0.029628641040919987,854
697,barabasi_albert,15,0.2458606774830835,0.001963734960123234,0.29621816428248615,41,0.04211453699924811,331
698,watts_strogatz,34,0.053381241172001104,0.009361108144081847,0.49125585701945607,19,0.020402552880432093,853
699,watts_strogatz,5,0.17700869113582365,0.004144939525246935,0.4815786089461588,50,0.016182753135199728,114
700,watts_strogatz,25,0.13623925826455835,0.003885423798357665,0.24815862747916934,35,0.02324266310180636,185
701,watts_strogatz,67,0.06137518063221256,0.0028842924640962446,0.34531212408276957,16,0.041417322415401366,781
702,barabasi_albert,114,0.0002922330778108162,0.007895348813111297,0.31428873279138825,5,0.041532306451555576,4042
703,barabasi_albert,15,0.021410379779031458,0.006336423226417179,0.405994092228681,18,0.02834723979489894,1139
704,barabasi_albert,65,0.09008347009181572,0.0073123872203335995,0.4281323880767268,7,0.0252698782346214,2361
705,barabasi_albert,57,0.06896948251207055,0.0013627435227140687,0.2976987759938572,18,0.023595368296985345,1510
706,barabasi_albert,12,0.21109404733103912,0.002794414980697345,0.32739209174440076,27,0.04965918107044112,312
707,watts_strogatz,3,0.21191627861410747,0.008046475030008098,0.45061947741817665,50,0.04086943518122899,13
708,barabasi_albert,103,0.09809551621306911,0.007469039000860476,0.22656392922507174,4,0.04709012932719796,2334
709,watts_strogatz,27,0.01863432686935171,0.007263552676062621,0.42784544845463357,23,0.04262312114366195,407
710,barabasi_albert,29,0.16745219832682187,0.009919572024840131,0.4832958557062549,9,0.029537382973199605,1187
711,watts_strogatz,2,0.026167203101548235,0.0051106940079427765,0.3059267789421398,50,0.017622849912475008,7
712,barabasi_albert,96,0.16944956091373145,0.006072188369811742,0.35445399819717094,5,0.04200433032724478,2615
713,watts_strogatz,38,0.12234944791597921,0.009652351879464983,0.47731463290247517,12,0.044753235589983995,1564
714,barabasi_albert,12,0.10654266657742431,0.006126158325153848,0.3298767585573958,18,0.04047260553468513,425
715,barabasi_albert,76,0.06183305808569994,0.004016207383324736,0.47793031151801557,8,0.03536950182896906,2486
716,barabasi_albert,38,0.03236720814157301,0.002815256275529482,0.337643531585975,14,0.03764477404852607,2001
717,watts_strogatz,244,0.07963192131842756,0.0033803808635012086,0.4078750024935075,8,0.021542781872953158,3198
718,barabasi_albert,20,0.053648775947346405,0.0030377560594658246,0.4479240065216994,30,0.028676836553313538,738
719,watts_strogatz,54,0.010371554073404898,0.00733855880064289,0.4359979402912782,11,0.04068188351765229,1911
720,watts_strogatz,94,0.15874516445602047,0.008690469530458432,0.21777602913821376,7,0.02608446895485836,958
721,watts_strogatz,165,0.045849108827392376,0.005769437730996226,0.4345626825728306,7,0.04237672269325333,3730
722,barabasi_albert,56,0.0015712502928619532,0.008518444282976231,0.3285976165319704,7,0.020641485373172265,1538
723,watts_strogatz,120,0.06450483605084278,0.00884396063638231,0.4460791826554754,6,0.0396806501139527,2568
724,watts_strogatz,20,0.04882904853837036,0.00983779428469339,0.21452544308680627,12,0.04050678117233138,186
725,watts_strogatz,70,0.16299587704561244,0.004234526583809928,0.4953262404785486,15,0.03269243807624766,1213
726,watts_strogatz,101,0.13397473563309276,0.0026044400641596173,0.21129617810888363,15,0.012327741887300778,1001
727,watts_strogatz,129,0.19164516267015666,0.006362535772995769,0.3504994007968906,8,0.022791351772500967,2241
728,barabasi_albert,22,0.12093801599799589,0.0011548336830554528,0.3498127906771093,50,0.02841172118832093,555
729,barabasi_albert,1,0.10519566772396347,0.007992870628429505,0.23212118497971307,50,0.031815159840902066,110
730,watts_strogatz,39,0.16549735576633665,0.008902210116818438,0.41963407354488536,14,0.02393852541751229,828
731,barabasi_albert,37,0.07298967125020889,0.0017682402899533384,0.2782725993790078,19,0.032405344828188416,653
732,barabasi_albert,59,0.08965942742805416,0.004563597052265694,0.41262872146279184,10,0.023462487662769094,1763
733,watts_strogatz,11,0.08571324310987352,0.004978308964716907,0.2557356070246196,50,0.02460721934022559,246
734,barabasi_albert,77,0.07054923444048303,0.0010984989702526125,0.3633816620052215,22,0.022220825585672704,1955
735,barabasi_albert,2,0.16125526687504485,0.009843996092802194,0.4957891851104039,50,0.046658905680329495,1417
736,barabasi_albert,31,0.07995571628359421,0.00698199994126066,0.4986089046468435,12,0.012265424445854815,1601
737,barabasi_albert,59,0.21386830280531668,0.0051482171664586,0.4310200024904588,8,0.038502156967825385,2368
738,barabasi_albert,103,0.2377436024331666,0.006662440006491359,0.23440892270682745,5,0.04229526456525804,3357
739,watts_strogatz,180,0.09430834468182026,0.003952930034710561,0.4162229767520548,7,0.0459835136816559,2561
740,barabasi_albert,18,0.1649505088597389,0.0011262971721473771,0.2473822101669117,50,0.02755117107651145,756
741,barabasi_albert,55,0.06524926305262743,0.0075750476757519775,0.22814881439536955,5,0.04104054825617265,2119
742,watts_strogatz,95,0.05658923858876555,0.007432803568509744,0.49823758049846184,8,0.042233834372739115,1691
743,barabasi_albert,5,0.04223664090648846,0.003654160857831559,0.20311509471131392,41,0.043998434031858304,507
744,barabasi_albert,70,0.12657034566217545,0.009691254669305639,0.4459527674180689,7,0.013930052808661247,4046
745,watts_strogatz,23,0.19140168530369442,0.008468527695205964,0.4395527712963177,21,0.047832978710813864,365
746,watts_strogatz,71,0.08530424351381827,0.005007323950902115,0.2919845861250173,11,0.03302874685588426,1776
747,watts_strogatz,7,0.07123689120571833,0.007266804931301682,0.45459962708971163,50,0.03148711101384089,220
748,barabasi_albert,25,0.09656759837890547,0.008487190916503986,0.3466438935466505,8,0.049906083514028934,2078
749,watts_strogatz,53,0.22768979146539128,0.0032574991517482286,0.4332856191070115,25,0.022130535474044644,2276
750,watts_strogatz,31,0.033255569291223,0.007840344564116059,0.44349177197112605,24,0.016699595194529317,1572
751,watts_strogatz,90,0.09497653551901736,0.0024438121706413093,0.4980994146005578,23,0.02304003180918706,1198
752,watts_strogatz,21,0.1634683482243689,0.009658965310850115,0.25067493509740796,24,0.012001605374855232,498
753,watts_strogatz,25,0.053057176720208266,0.0032438098568442993,0.3578119512080545,45,0.03471692325235269,1770
754,watts_strogatz,205,0.21366378089763102,0.0074958236212534285,0.4024567016897036,6,0.025133204280428922,3748
755,barabasi_albert,103,0.21192396155437976,0.004380925296781446,0.4256407540118932,6,0.041010046713105174,2883
756,barabasi_albert,7,0.19649996013093296,0.008290958584925165,0.32796241111391,21,0.03917145595536819,692
757,barabasi_albert,37,0.11130198132409436,0.0017409328436637165,0.25857693969496703,22,0.021296847368867753,691
758,barabasi_albert,35,0.12328171915003205,0.006712816967549433,0.20288210554076228,7,0.039367273073065964,815
759,watts_strogatz,45,0.0998050146153841,0.0077385106562063745,0.4971540466254196,13,0.046607775784520765,1438
760,watts_strogatz,181,0.04677625690307252,0.004476150267339848,0.4081417040517049,7,0.038347956038119566,2211
761,barabasi_albert,40,0.1187298869319647,0.009632000657076818,0.29074292382266964,6,0.027673131019296512,772
762,barabasi_albert,3,0.10061553532128967,0.007026841046100069,0.26844491286357725,41,0.029842610485608198,283
763,barabasi_albert,30,0.06140544052962921,0.0048668081508343045,0.4946533054457886,13,0.040327233872115044,1535
764,barabasi_albert,34,0.1008137321081275,0.00823708531386504,0.3059880189004189,7,0.03688837606117312,1776
765,barabasi_albert,33,0.11662299906166662,0.0017773051946184818,0.20995261291003273,21,0.02414318391832459,595
766,barabasi_albert,107,0.2295160345346159,0.008483363901878493,0.48529504765803916,6,0.011864148129246771,3808
767,barabasi_albert,8,0.0995773200966083,0.0061294532305980216,0.2746544028534532,23,0.034745143742705015,1043
768,barabasi_albert,6,0.0805647473087612,0.003037808147512003,0.33779050031123403,50,0.03806010961972793,1157
769,barabasi_albert,33,0.018048587145347572,0.005273384617969339,0.384824740029572,10,0.04711723134982754,1802
770,watts_strogatz,2,0.032608741889452446,0.006538855730918307,0.4668309978057955,50,0.01617248584543297,5
771,barabasi_albert,23,0.13764626068810557,0.00879630630318794,0.4736808552631998,12,0.014684452745244348,1641
772,barabasi_albert,1,0.11872806515994788,0.008200307468974079,0.34101772198856606,50,0.01678367303095979,51
773,watts_strogatz,137,0.05883406905739802,0.0013240875312787274,0.3058956582941369,25,0.01382815154364367,1290
774,watts_strogatz,126,0.13863187516539563,0.005477283490837852,0.33877191258689004,8,0.024342921990724416,1409
775,barabasi_albert,15,0.2176531409619691,0.0036838766675648072,0.45086084378145586,30,0.02051310789384527,2057
776,watts_strogatz,18,0.16783160878926373,0.007006873452035841,0.2643565722071876,26,0.036330476960364566,118
777,watts_strogatz,209,0.04695660448141678,0.0024247660996036275,0.3688109065886812,9,0.03232787455066371,2198
778,watts_strogatz,28,0.13620497242146723,0.0016448889614355529,0.3741827317277292,50,0.04113709040837349,384
779,barabasi_albert,18,0.10838742021819939,0.009481241122673654,0.3083535392945498,10,0.029840624249383316,478
780,watts_strogatz,105,0.0854206677594597,0.007476373325626864,0.3024772968806295,6,0.04258005040962886,1744
781,watts_strogatz,101,0.12173905353673639,0.0014286761853970773,0.23287791430326996,16,0.04285319478760565,632
782,barabasi_albert,48,0.13315528440311541,0.0010459628374632228,0.48784370201035615,41,0.012278143027938814,1044
783,watts_strogatz,44,0.05485612768043488,0.006892272140025191,0.37166899570862855,14,0.02883297322827668,1578
784,watts_strogatz,63,0.1793427226721407,0.009077404679231328,0.4806090399227346,9,0.04317760133461314,1772
785,barabasi_albert,87,0.03366437212834883,0.006158148824556998,0.2293243091842681,6,0.018427002229636683,2541
786,barabasi_albert,32,0.14330933870402215,0.008259832355759287,0.4273061231793119,8,0.04865376920012311,885
787,barabasi_albert,13,0.2429790823064753,0.00944299319740487,0.2162269087751783,12,0.016608456835645994,579
788,watts_strogatz,187,0.08837383214792247,0.006074274719428085,0.3327541818341967,6,0.021286583087221724,2449
789,barabasi_albert,94,0.2238268892318555,0.004428123768446543,0.4996333851035127,7,0.047648415875583223,2992
